"","state","year","sector","source","carbdiox_millmtrcton","bill.btu","gdp.mill.curr","population","region","division"
"314","alabama",1993,"All","Coal",76.5,NA,84563,4214202,"south","east south cenral"
"315","alabama",1993,"All","Natural Gas",16,NA,84563,4214202,"south","east south cenral"
"316","alabama",1993,"All","Petroleum Products",33.2,NA,84563,4214202,"south","east south cenral"
"317","alabama",1993,"Commercial","All",2,168625,84563,4214202,"south","east south cenral"
"318","alabama",1993,"Commercial","Coal",0.1,NA,84563,4214202,"south","east south cenral"
"319","alabama",1993,"Commercial","Natural Gas",1.4,NA,84563,4214202,"south","east south cenral"
"320","alabama",1993,"Commercial","Petroleum Products",0.6,NA,84563,4214202,"south","east south cenral"
"321","alabama",1993,"Electric Power","All",63.6,982339,84563,4214202,"south","east south cenral"
"322","alabama",1993,"Electric Power","Coal",63.2,NA,84563,4214202,"south","east south cenral"
"323","alabama",1993,"Electric Power","Natural Gas",0.3,NA,84563,4214202,"south","east south cenral"
"324","alabama",1993,"Electric Power","Petroleum Products",0.1,NA,84563,4214202,"south","east south cenral"
"325","alabama",1993,"Industrial","All",27.3,898088,84563,4214202,"south","east south cenral"
"326","alabama",1993,"Industrial","Coal",13.2,NA,84563,4214202,"south","east south cenral"
"327","alabama",1993,"Industrial","Natural Gas",10.6,NA,84563,4214202,"south","east south cenral"
"328","alabama",1993,"Industrial","Petroleum Products",3.5,NA,84563,4214202,"south","east south cenral"
"329","alabama",1993,"Residential","All",3.4,325100,84563,4214202,"south","east south cenral"
"330","alabama",1993,"Residential","Coal",0,NA,84563,4214202,"south","east south cenral"
"331","alabama",1993,"Residential","Natural Gas",2.8,NA,84563,4214202,"south","east south cenral"
"332","alabama",1993,"Residential","Petroleum Products",0.6,NA,84563,4214202,"south","east south cenral"
"333","alabama",1993,"Transportation","All",29.4,414402,84563,4214202,"south","east south cenral"
"334","alabama",1993,"Transportation","Coal",0,NA,84563,4214202,"south","east south cenral"
"335","alabama",1993,"Transportation","Natural Gas",0.9,NA,84563,4214202,"south","east south cenral"
"336","alabama",1993,"Transportation","Petroleum Products",28.5,NA,84563,4214202,"south","east south cenral"
"337","alabama",1994,"All","All",123.8,1898424,90098,4260229,"south","east south cenral"
"338","alabama",1994,"All","Coal",72.8,NA,90098,4260229,"south","east south cenral"
"339","alabama",1994,"All","Natural Gas",15.9,NA,90098,4260229,"south","east south cenral"
"340","alabama",1994,"All","Petroleum Products",35.1,NA,90098,4260229,"south","east south cenral"
"341","alabama",1994,"Commercial","All",2.1,174288,90098,4260229,"south","east south cenral"
"342","alabama",1994,"Commercial","Coal",0,NA,90098,4260229,"south","east south cenral"
"343","alabama",1994,"Commercial","Natural Gas",1.4,NA,90098,4260229,"south","east south cenral"
"344","alabama",1994,"Commercial","Petroleum Products",0.6,NA,90098,4260229,"south","east south cenral"
"345","alabama",1994,"Electric Power","All",59.6,989421,90098,4260229,"south","east south cenral"
"346","alabama",1994,"Electric Power","Coal",59.2,NA,90098,4260229,"south","east south cenral"
"347","alabama",1994,"Electric Power","Natural Gas",0.3,NA,90098,4260229,"south","east south cenral"
"348","alabama",1994,"Electric Power","Petroleum Products",0.1,NA,90098,4260229,"south","east south cenral"
"349","alabama",1994,"Industrial","All",28.3,965055,90098,4260229,"south","east south cenral"
"350","alabama",1994,"Industrial","Coal",13.6,NA,90098,4260229,"south","east south cenral"
"351","alabama",1994,"Industrial","Natural Gas",10.6,NA,90098,4260229,"south","east south cenral"
"352","alabama",1994,"Industrial","Petroleum Products",4,NA,90098,4260229,"south","east south cenral"
"353","alabama",1994,"Residential","All",3.3,326405,90098,4260229,"south","east south cenral"
"354","alabama",1994,"Residential","Coal",0,NA,90098,4260229,"south","east south cenral"
"355","alabama",1994,"Residential","Natural Gas",2.7,NA,90098,4260229,"south","east south cenral"
"356","alabama",1994,"Residential","Petroleum Products",0.6,NA,90098,4260229,"south","east south cenral"
"357","alabama",1994,"Transportation","All",30.6,432676,90098,4260229,"south","east south cenral"
"358","alabama",1994,"Transportation","Coal",0,NA,90098,4260229,"south","east south cenral"
"359","alabama",1994,"Transportation","Natural Gas",0.8,NA,90098,4260229,"south","east south cenral"
"360","alabama",1994,"Transportation","Petroleum Products",29.8,NA,90098,4260229,"south","east south cenral"
"361","alabama",1995,"All","All",131.5,1972483,95819,4296800,"south","east south cenral"
"362","alabama",1995,"All","Coal",78,NA,95819,4296800,"south","east south cenral"
"363","alabama",1995,"All","Natural Gas",17.6,NA,95819,4296800,"south","east south cenral"
"364","alabama",1995,"All","Petroleum Products",35.9,NA,95819,4296800,"south","east south cenral"
"365","alabama",1995,"Commercial","All",2,176768,95819,4296800,"south","east south cenral"
"366","alabama",1995,"Commercial","Coal",0,NA,95819,4296800,"south","east south cenral"
"367","alabama",1995,"Commercial","Natural Gas",1.4,NA,95819,4296800,"south","east south cenral"
"368","alabama",1995,"Commercial","Petroleum Products",0.5,NA,95819,4296800,"south","east south cenral"
"369","alabama",1995,"Electric Power","All",65.1,1030661,95819,4296800,"south","east south cenral"
"370","alabama",1995,"Electric Power","Coal",64.6,NA,95819,4296800,"south","east south cenral"
"371","alabama",1995,"Electric Power","Natural Gas",0.5,NA,95819,4296800,"south","east south cenral"
"372","alabama",1995,"Electric Power","Petroleum Products",0.1,NA,95819,4296800,"south","east south cenral"
"373","alabama",1995,"Industrial","All",29.1,1001585,95819,4296800,"south","east south cenral"
"374","alabama",1995,"Industrial","Coal",13.5,NA,95819,4296800,"south","east south cenral"
"375","alabama",1995,"Industrial","Natural Gas",11.9,NA,95819,4296800,"south","east south cenral"
"376","alabama",1995,"Industrial","Petroleum Products",3.7,NA,95819,4296800,"south","east south cenral"
"377","alabama",1995,"Residential","All",3.3,338673,95819,4296800,"south","east south cenral"
"378","alabama",1995,"Residential","Coal",0,NA,95819,4296800,"south","east south cenral"
"379","alabama",1995,"Residential","Natural Gas",2.7,NA,95819,4296800,"south","east south cenral"
"380","alabama",1995,"Residential","Petroleum Products",0.6,NA,95819,4296800,"south","east south cenral"
"381","alabama",1995,"Transportation","All",32.1,455458,95819,4296800,"south","east south cenral"
"382","alabama",1995,"Transportation","Coal",0,NA,95819,4296800,"south","east south cenral"
"383","alabama",1995,"Transportation","Natural Gas",1.1,NA,95819,4296800,"south","east south cenral"
"384","alabama",1995,"Transportation","Petroleum Products",31,NA,95819,4296800,"south","east south cenral"
"385","alabama",1996,"All","All",137.5,2005024,100146,4331102,"south","east south cenral"
"386","alabama",1996,"All","Coal",83.9,NA,100146,4331102,"south","east south cenral"
"387","alabama",1996,"All","Natural Gas",17.9,NA,100146,4331102,"south","east south cenral"
"388","alabama",1996,"All","Petroleum Products",35.7,NA,100146,4331102,"south","east south cenral"
"389","alabama",1996,"Commercial","All",2.2,191832,100146,4331102,"south","east south cenral"
"390","alabama",1996,"Commercial","Coal",0.1,NA,100146,4331102,"south","east south cenral"
"391","alabama",1996,"Commercial","Natural Gas",1.6,NA,100146,4331102,"south","east south cenral"
"392","alabama",1996,"Commercial","Petroleum Products",0.5,NA,100146,4331102,"south","east south cenral"
"393","alabama",1996,"Electric Power","All",70.3,1195747,100146,4331102,"south","east south cenral"
"394","alabama",1996,"Electric Power","Coal",69.8,NA,100146,4331102,"south","east south cenral"
"395","alabama",1996,"Electric Power","Natural Gas",0.4,NA,100146,4331102,"south","east south cenral"
"396","alabama",1996,"Electric Power","Petroleum Products",0.1,NA,100146,4331102,"south","east south cenral"
"397","alabama",1996,"Industrial","All",29.9,1007873,100146,4331102,"south","east south cenral"
"398","alabama",1996,"Industrial","Coal",14,NA,100146,4331102,"south","east south cenral"
"399","alabama",1996,"Industrial","Natural Gas",11.8,NA,100146,4331102,"south","east south cenral"
"400","alabama",1996,"Industrial","Petroleum Products",4.1,NA,100146,4331102,"south","east south cenral"
"401","alabama",1996,"Residential","All",3.7,360571,100146,4331102,"south","east south cenral"
"402","alabama",1996,"Residential","Coal",0,NA,100146,4331102,"south","east south cenral"
"403","alabama",1996,"Residential","Natural Gas",3.1,NA,100146,4331102,"south","east south cenral"
"404","alabama",1996,"Residential","Petroleum Products",0.6,NA,100146,4331102,"south","east south cenral"
"405","alabama",1996,"Transportation","All",31.4,444749,100146,4331102,"south","east south cenral"
"406","alabama",1996,"Transportation","Coal",0,NA,100146,4331102,"south","east south cenral"
"407","alabama",1996,"Transportation","Natural Gas",1.1,NA,100146,4331102,"south","east south cenral"
"408","alabama",1996,"Transportation","Petroleum Products",30.4,NA,100146,4331102,"south","east south cenral"
"409","alabama",1997,"All","All",134.4,1972619,104218,4367935,"south","east south cenral"
"410","alabama",1997,"All","Coal",81.7,NA,104218,4367935,"south","east south cenral"
"411","alabama",1997,"All","Natural Gas",17.9,NA,104218,4367935,"south","east south cenral"
"412","alabama",1997,"All","Petroleum Products",34.8,NA,104218,4367935,"south","east south cenral"
"413","alabama",1997,"Commercial","All",2.4,228892,104218,4367935,"south","east south cenral"
"414","alabama",1997,"Commercial","Coal",0.1,NA,104218,4367935,"south","east south cenral"
"415","alabama",1997,"Commercial","Natural Gas",1.8,NA,104218,4367935,"south","east south cenral"
"416","alabama",1997,"Commercial","Petroleum Products",0.5,NA,104218,4367935,"south","east south cenral"
"417","alabama",1997,"Electric Power","All",68.6,1178747,104218,4367935,"south","east south cenral"
"418","alabama",1997,"Electric Power","Coal",67.9,NA,104218,4367935,"south","east south cenral"
"419","alabama",1997,"Electric Power","Natural Gas",0.6,NA,104218,4367935,"south","east south cenral"
"420","alabama",1997,"Electric Power","Petroleum Products",0.1,NA,104218,4367935,"south","east south cenral"
"421","alabama",1997,"Industrial","All",29,964969,104218,4367935,"south","east south cenral"
"422","alabama",1997,"Industrial","Coal",13.7,NA,104218,4367935,"south","east south cenral"
"423","alabama",1997,"Industrial","Natural Gas",11.6,NA,104218,4367935,"south","east south cenral"
"424","alabama",1997,"Industrial","Petroleum Products",3.6,NA,104218,4367935,"south","east south cenral"
"425","alabama",1997,"Residential","All",3.4,338512,104218,4367935,"south","east south cenral"
"426","alabama",1997,"Residential","Coal",0,NA,104218,4367935,"south","east south cenral"
"427","alabama",1997,"Residential","Natural Gas",2.7,NA,104218,4367935,"south","east south cenral"
"428","alabama",1997,"Residential","Petroleum Products",0.7,NA,104218,4367935,"south","east south cenral"
"429","alabama",1997,"Transportation","All",31.1,440248,104218,4367935,"south","east south cenral"
"430","alabama",1997,"Transportation","Coal",0,NA,104218,4367935,"south","east south cenral"
"431","alabama",1997,"Transportation","Natural Gas",1.1,NA,104218,4367935,"south","east south cenral"
"432","alabama",1997,"Transportation","Petroleum Products",29.9,NA,104218,4367935,"south","east south cenral"
"433","alabama",1998,"All","All",133.7,2018514,109414,4404701,"south","east south cenral"
"434","alabama",1998,"All","Coal",80.8,NA,109414,4404701,"south","east south cenral"
"435","alabama",1998,"All","Natural Gas",18.1,NA,109414,4404701,"south","east south cenral"
"436","alabama",1998,"All","Petroleum Products",34.8,NA,109414,4404701,"south","east south cenral"
"437","alabama",1998,"Commercial","All",1.9,235974,109414,4404701,"south","east south cenral"
"438","alabama",1998,"Commercial","Coal",0,NA,109414,4404701,"south","east south cenral"
"439","alabama",1998,"Commercial","Natural Gas",1.4,NA,109414,4404701,"south","east south cenral"
"440","alabama",1998,"Commercial","Petroleum Products",0.5,NA,109414,4404701,"south","east south cenral"
"441","alabama",1998,"Electric Power","All",70.6,1187522,109414,4404701,"south","east south cenral"
"442","alabama",1998,"Electric Power","Coal",68.9,NA,109414,4404701,"south","east south cenral"
"443","alabama",1998,"Electric Power","Natural Gas",1.5,NA,109414,4404701,"south","east south cenral"
"444","alabama",1998,"Electric Power","Petroleum Products",0.2,NA,109414,4404701,"south","east south cenral"
"445","alabama",1998,"Industrial","All",26.4,970388,109414,4404701,"south","east south cenral"
"446","alabama",1998,"Industrial","Coal",11.8,NA,109414,4404701,"south","east south cenral"
"447","alabama",1998,"Industrial","Natural Gas",11.5,NA,109414,4404701,"south","east south cenral"
"448","alabama",1998,"Industrial","Petroleum Products",3.1,NA,109414,4404701,"south","east south cenral"
"449","alabama",1998,"Residential","All",3.1,363487,109414,4404701,"south","east south cenral"
"450","alabama",1998,"Residential","Coal",0,NA,109414,4404701,"south","east south cenral"
"451","alabama",1998,"Residential","Natural Gas",2.6,NA,109414,4404701,"south","east south cenral"
"452","alabama",1998,"Residential","Petroleum Products",0.5,NA,109414,4404701,"south","east south cenral"
"453","alabama",1998,"Transportation","All",31.6,448666,109414,4404701,"south","east south cenral"
"454","alabama",1998,"Transportation","Coal",0,NA,109414,4404701,"south","east south cenral"
"455","alabama",1998,"Transportation","Natural Gas",1.1,NA,109414,4404701,"south","east south cenral"
"456","alabama",1998,"Transportation","Petroleum Products",30.5,NA,109414,4404701,"south","east south cenral"
"457","alabama",1999,"All","All",136.1,2061513,115015,4430141,"south","east south cenral"
"458","alabama",1999,"All","Coal",81.7,NA,115015,4430141,"south","east south cenral"
"459","alabama",1999,"All","Natural Gas",18.5,NA,115015,4430141,"south","east south cenral"
"460","alabama",1999,"All","Petroleum Products",35.8,NA,115015,4430141,"south","east south cenral"
"461","alabama",1999,"Commercial","All",2.2,246010,115015,4430141,"south","east south cenral"
"462","alabama",1999,"Commercial","Coal",0,NA,115015,4430141,"south","east south cenral"
"463","alabama",1999,"Commercial","Natural Gas",1.5,NA,115015,4430141,"south","east south cenral"
"464","alabama",1999,"Commercial","Petroleum Products",0.6,NA,115015,4430141,"south","east south cenral"
"465","alabama",1999,"Electric Power","All",71.8,1186515,115015,4430141,"south","east south cenral"
"466","alabama",1999,"Electric Power","Coal",70.3,NA,115015,4430141,"south","east south cenral"
